0.13971	0.93783
1.67994	0.94029
2.25752	0.93291
3.60522	0.92553
3.41269	0.91816
5.14545	0.92922
5.72303	0.92000
5.72303	0.91262
7.07073	0.90463
8.03337	0.91262
9.18854	0.90340
9.18854	0.89602
10.53624	0.88865
11.69140	0.87758
10.92129	0.87205
12.65405	0.88680
13.23163	0.87758
13.80921	0.87020
13.80921	0.86283
13.80921	0.85637
15.15691	0.84807
17.27472	0.84623
17.27472	0.83885
17.27472	0.83147
16.69714	0.82779
18.42989	0.82225
18.42989	0.81488
18.42989	0.80750
18.42989	0.80197
20.16264	0.82225
20.16264	0.81488
20.16264	0.80750
20.74023	0.79828
20.74023	0.79090
22.08793	0.78168
21.89540	0.77246
21.89540	0.76508
23.62815	0.78168
23.62815	0.77430
23.62815	0.76692
24.20574	0.75955
24.20574	0.75217
24.20574	0.74479
24.20574	0.73834
25.55343	0.73004
24.78332	0.72450
26.51607	0.71897
26.51607	0.71159
26.51607	0.70422
26.51607	0.69684
26.51607	0.69131
28.24883	0.71528
28.24883	0.70791
28.24883	0.70053
28.24883	0.69315
28.82641	0.68577
28.82641	0.67840
28.82641	0.67102
28.82641	0.66364
28.82641	0.65719
30.17411	0.64889
29.98158	0.64151
31.71434	0.65258
31.71434	0.64520
32.29192	0.63782
32.29192	0.63045
32.29192	0.62307
32.29192	0.61569
32.29192	0.60924
33.63962	0.60094
33.44709	0.59171
33.44709	0.58434
33.44709	0.57696
32.86951	0.57327
35.17984	0.60094
35.17984	0.59356
35.17984	0.58618
35.17984	0.57880
35.75743	0.56958
35.75743	0.56221
35.75743	0.55483
35.17984	0.55114
36.91260	0.54561
36.91260	0.53823
36.91260	0.53085
36.91260	0.52348
38.06777	0.51886
38.64535	0.54192
38.64535	0.53454
38.64535	0.52716
39.22294	0.51241
39.22294	0.50503
39.22294	0.49766
39.22294	0.49028
39.22294	0.48290
40.37810	0.47552
40.37810	0.46815
41.72580	0.46077
41.53327	0.45155
41.53327	0.44417
41.53327	0.43679
41.53327	0.43126
43.26603	0.46077
43.26603	0.45339
43.26603	0.44601
43.26603	0.43864
43.26603	0.43126
43.84361	0.42388
43.84361	0.41651
43.84361	0.40913
43.84361	0.40175
43.84361	0.39530
44.99878	0.38700
44.99878	0.38146
46.15395	0.39253
46.73153	0.38331
47.30912	0.37593
47.30912	0.36855
47.30912	0.36118
47.30912	0.35380
47.30912	0.34734
48.65682	0.33904
48.46429	0.32982
48.46429	0.32337
50.19704	0.34273
50.19704	0.33536
50.19704	0.32798
50.77463	0.31876
50.77463	0.31138
52.12232	0.30216
51.92980	0.29294
51.92980	0.28556
53.66255	0.30216
53.66255	0.29478
53.66255	0.28740
54.24013	0.28003
54.24013	0.27265
54.24013	0.26527
55.39530	0.25790
56.55047	0.25052
56.55047	0.24314
56.55047	0.23576
57.70564	0.23115
58.28323	0.24683
58.28323	0.23945
58.86081	0.22470
58.86081	0.21732
58.86081	0.21087
61.17115	0.20994
61.17115	0.20349
62.51885	0.19519
61.74873	0.18966
63.48149	0.18412
63.48149	0.17675
64.82918	0.17060
65.21424	0.18043
66.36941	0.17306
66.94699	0.16384
66.94699	0.15646
66.94699	0.15093
69.25733	0.15277
69.25733	0.14539
69.25733	0.13986
71.56767	0.13802
71.56767	0.13064
70.99009	0.12695
73.30043	0.13617
73.87801	0.12695
73.87801	0.11957
73.87801	0.11404
76.18835	0.11404
76.18835	0.10758
77.34352	0.10205
77.92110	0.11035
78.69121	0.09621
80.80902	0.09375
80.23144	0.09006
82.15672	0.08453
81.96419	0.07715
84.27453	0.07900
84.27453	0.07162
84.27453	0.06609
86.58487	0.06424
86.58487	0.05687
86.58487	0.05133
88.31762	0.05871
88.89521	0.05133
88.89521	0.04396
90.24291	0.03781
92.36072	0.04027
92.36072	0.03289
93.70841	0.02674
95.24864	0.02920
95.82622	0.02182
98.13656	0.02551
98.13656	0.01814
99.29173	0.20994
99.29173	0.20257
99.29173	0.19519
99.29173	0.18781
99.29173	0.18043
