2.12481	0.02159
4.42781	0.02251
6.73082	0.02989
6.73082	0.02436
9.03382	0.02989
9.03382	0.02436
11.33682	0.02989
10.76107	0.02436
13.63982	0.03357
16.13474	0.03788
15.36708	0.03173
18.24583	0.04464
18.24583	0.03818
20.74075	0.05201
19.97308	0.04464
22.85184	0.05570
22.27608	0.05017
24.00334	0.06307
25.34676	0.07044
25.15484	0.05938
27.64976	0.07782
26.88209	0.07044
26.88209	0.06491
28.60934	0.08888
29.95276	0.08212
31.10426	0.09318
32.25576	0.11100
32.06385	0.10178
34.55877	0.12575
34.36685	0.11653
33.79110	0.11100
36.66985	0.15155
36.66985	0.14418
36.66985	0.13681
36.09410	0.12943
39.16477	0.16630
38.97286	0.15708
38.39710	0.15155
38.39710	0.14418
38.39710	0.13865
40.31627	0.17736
42.42736	0.19948
42.42736	0.19211
42.42736	0.18566
41.85161	0.17736
43.77078	0.22160
43.57886	0.21239
43.57886	0.20594
45.88186	0.22529
45.30611	0.21792
45.30611	0.21054
47.22528	0.24741
47.03337	0.23819
46.45761	0.23266
48.37678	0.26585
48.18487	0.25663
50.48787	0.28059
50.48787	0.27414
49.91212	0.26585
49.91212	0.25847
51.63937	0.29534
51.63937	0.28797
54.13429	0.31746
53.94237	0.30825
53.94237	0.30179
53.36662	0.29534
53.36662	0.28797
56.24538	0.32484
56.24538	0.31838
57.39688	0.33958
57.39688	0.33221
58.74030	0.35433
58.54838	0.34511
59.69988	0.33958
60.85138	0.36170
60.85138	0.35525
60.27563	0.34696
62.19480	0.36908
63.15438	0.38014
62.57863	0.35986
64.30589	0.37276
63.73014	0.36723
65.64930	0.38751
64.88164	0.38014
67.95231	0.39181
67.18464	0.38567
70.06339	0.39673
72.36640	0.40226
72.36640	0.39581
74.66940	0.39673
74.66940	0.38936
76.97240	0.38936
76.97240	0.38198
76.39665	0.37830
78.31582	0.37276
78.12390	0.36355
79.85116	0.37645
79.85116	0.36908
79.85116	0.36170
80.42691	0.35433
80.42691	0.34696
81.57841	0.33958
81.57841	0.33221
81.57841	0.32484
81.57841	0.31838
83.30566	0.33590
83.30566	0.32852
83.30566	0.32115
83.88141	0.31193
83.88141	0.30456
83.88141	0.29718
83.88141	0.28981
83.88141	0.28244
83.88141	0.27506
85.22483	0.26585
85.03291	0.25663
86.76016	0.26953
86.76016	0.26216
86.76016	0.25479
87.33591	0.24741
87.33591	0.24004
87.33591	0.23266
87.33591	0.22529
87.33591	0.21792
87.33591	0.21147
88.67933	0.20317
88.48742	0.19395
88.48742	0.18658
88.48742	0.17921
88.48742	0.17183
88.48742	0.16446
90.21467	0.20317
90.21467	0.19580
90.21467	0.18842
90.21467	0.18105
90.21467	0.17368
90.21467	0.16630
90.79042	0.15893
90.79042	0.15155
90.79042	0.14418
91.94192	0.13681
91.94192	0.12943
91.94192	0.12206
91.94192	0.11469
91.94192	0.10731
93.09342	0.09994
93.09342	0.09256
93.09342	0.08519
93.09342	0.07782
94.24492	0.07137
94.82067	0.09994
94.82067	0.09256
94.82067	0.08519
94.82067	0.07782
95.39642	0.06583
96.54793	0.05938
96.54793	0.05201
96.54793	0.04464
97.69943	0.04003
98.27518	0.05570
98.27518	0.04832
98.85093	0.03357
98.85093	0.02620
98.85093	0.02067
100.00243	0.04095
101.34585	0.03357
100.57818	0.02620
102.49735	0.04464
103.64885	0.05570
102.88118	0.03357
104.03268	0.04648
105.75994	0.06676
105.18419	0.05938
105.18419	0.05201
106.91144	0.08150
106.91144	0.07413
108.25486	0.09625
108.06294	0.08796
107.48719	0.06860
110.55786	0.11100
109.79019	0.10363
109.79019	0.09625
109.79019	0.09072
111.70936	0.12943
111.51744	0.12022
112.66895	0.11469
113.82045	0.15893
113.82045	0.15155
113.82045	0.14418
113.82045	0.13773
113.24470	0.12943
113.24470	0.12206
115.16387	0.16692
117.27495	0.18842
117.27495	0.18105
117.27495	0.17460
116.69920	0.16630
118.61837	0.21054
118.42645	0.20133
118.42645	0.19487
120.72946	0.22160
120.72946	0.21515
120.15370	0.20686
120.15370	0.19948
122.07287	0.24373
121.88096	0.23451
121.88096	0.22806
123.22437	0.26216
123.03246	0.25294
123.60821	0.24557
125.33546	0.27322
124.75971	0.26585
124.75971	0.25847
124.75971	0.25110
126.67888	0.28797
126.48696	0.27875
128.98188	0.30640
128.78997	0.29718
128.21421	0.29165
128.21421	0.28428
128.21421	0.27875
131.09297	0.31378
131.09297	0.30825
132.43639	0.32115
133.58789	0.33221
132.82022	0.31193
133.97172	0.32299
135.89089	0.33958
135.12322	0.33221
137.04239	0.35064
137.42623	0.33958
139.34539	0.35495
138.57773	0.34880
141.45648	0.36539
141.45648	0.35894
143.95140	0.36539
143.18373	0.35986
146.06249	0.36908
145.48674	0.36355
148.36549	0.36908
150.66849	0.36908
151.81999	0.36170
152.97149	0.36723
152.97149	0.35710
154.69875	0.36539
155.27450	0.35802
156.61792	0.35064
155.85025	0.34511
158.72900	0.35249
158.72900	0.34511
158.15325	0.34143
160.07242	0.33651
161.60776	0.33590
162.18351	0.32852
162.18351	0.32115
163.52692	0.31378
163.33501	0.30456
165.63801	0.29718
165.63801	0.28981
166.98143	0.28059
166.21376	0.27506
167.36526	0.29165
167.94101	0.26953
167.94101	0.26216
167.94101	0.25479
167.94101	0.24926
169.66826	0.26953
169.66826	0.26216
169.66826	0.25479
170.24402	0.24557
170.24402	0.23819
171.58743	0.22898
171.39552	0.21976
171.39552	0.21239
171.39552	0.20686
173.12277	0.22898
173.12277	0.22160
173.12277	0.21423
173.12277	0.20686
173.69852	0.19948
173.69852	0.19211
173.69852	0.18474
173.69852	0.17828
175.04194	0.17122
176.57727	0.16999
177.15302	0.16261
177.15302	0.15524
177.15302	0.14787
177.15302	0.14142
178.49644	0.13312
178.30453	0.12390
178.30453	0.11653
179.64794	0.10854
181.18328	0.10731
181.75903	0.09994
